349798,9.96,23.3,3.0299999999999994,https://www.microcenter.com/product/349798/mouse-in-a-box?ob=1&rf=Search+Results,0
486904,9.96,23.3,3.0299999999999994,https://www.microcenter.com/product/486904/g-1-4-t-rotary-swivel-adapter-fitting---silver?ob=1&rf=Search+Results,0
600990,13.96,22.4,4.029999999999998,https://www.microcenter.com/product/600990/cryofuel-pre-mixed-coolant-1000-ml---clear?ob=1&rf=Search+Results,0
404933,13.96,22.4,4.029999999999998,https://www.microcenter.com/product/404933/cougar-cfv12hp-hydro-dynamic-bearing-120mm-case-fan?ob=1&rf=Search+Results,0
251771,13.96,22.4,4.029999999999998,https://www.microcenter.com/product/251771/ixtrema-pro-quiet-fluid-dynamic-bearing-40mm-case-fan?ob=1&rf=Search+Results,0
485845,17.96,21.8,5.029999999999998,https://www.microcenter.com/product/485845/35-usb-30-hard-drive-enclosure-with-fan?ob=1&rf=Search+Results,0
512039,10.96,21.6,3.0299999999999994,https://www.microcenter.com/product/512039/15-pin-sata-power-extension-cable?ob=1&rf=Search+Results,0
334930,10.96,21.6,3.0299999999999994,https://www.microcenter.com/product/334930/20-slimline-sata-to-sata-data-and-molex-power-adapter?ob=1&rf=Search+Results,0
266815,14.96,21.2,4.029999999999998,https://www.microcenter.com/product/266815/1gb-ddr2-667-pc2-5300-cl5-single-channel-desktop-memory-module---green?ob=1&rf=Search+Results,0
325316,14.96,21.2,4.029999999999998,https://www.microcenter.com/product/325316/microsata-to-sata-adapter---output-33-volts?ob=1&rf=Search+Results,0
403883,1.96,21.2,0.5300000000000002,https://www.microcenter.com/product/403883/4-pin-molex-to-dual-molex-power-splitter-cable-6?ob=1&rf=Search+Results,0
511134,29.96,21.1,8.030000000000001,https://www.microcenter.com/product/511134/128gb-duo-plus-usb-31-type-c-flash-drive?ob=1&rf=Search+Results,0
428568,48.96,16.46,25.1,https://www.microcenter.com/product/428568/xeon-e5-2630-v2-ivy-bridge-26ghz-boxed-server-processor?ob=1&rf=Search+Results,0
